!VNA Reflect/Linear/6 to 22/Path 4
RefreshEachScan=0TraceModes=1,1DoHist=0ActiveGraphs=1 1TraceWidths=1 1TraceColors=0 255 255;;255 200 90EndContextStartContext SweepVersion=BmsaMode=ReflectionFreqMode=0BaseFreq=0SpecialGraph=0RLCSpec=0Wait=0PlaneAdj=0Path=4SGPreset=10Offset=0IsTG=1NormRev=0VideoFilter=WideDUTDirection=0GraphData=14 1Autoscale=0 0S21Jig=Series 50 0S11Bridge=50 50 ReflectMinMaxXAxis=6 22MinMaxY1Axis=1 3MinMaxY2Axis=-20 0IsLinear=1 1 1NumSteps=1600SweepDir=1EndContext
! OSL Calibration Data
!
!01/20/22; 12:11:44
!Linear Sweep; Path 4; S11Jig=Reflect; S11BridgeR0=50; S21Jig=Series; S21JigR0=50
!
!  MHz    A_real   A_imag   B_real   B_imag     C_Real     C_Imag     RefDB     RefDeg
16.83 0.67340089 0.10735929 0.91820577e-1 0.31849578e-1 -0.23477854 0.13920887 -38.4583 -10.61
16.84 0.67331881 0.10419199 0.9210932e-1 0.31913717e-1 -0.23457187 0.13610571 -38.46569 -10.16
16.85 0.67413564 0.10514027 0.91614236e-1 0.33308644e-1 -0.23425012 0.13844891 -38.46934 -10.81
16.86 0.67323078 0.10206747 0.91528198e-1 0.32052719e-1 -0.23524102 0.13412019 -38.46174 -10.45
16.87 0.67399643 0.10632601 0.91915595e-1 0.33218558e-1 -0.23408798 0.13954457 -38.47663 -10.76
16.88 0.67345924 0.10688535 0.91827227e-1 0.32085486e-1 -0.23471353 0.13897083 -38.45404 -11.11
16.89 0.67628653 0.10748052 0.92681085e-1 0.31677621e-1 -0.23103238 0.13915815 -38.50266 -10.88
16.9 0.67511766 0.10906828 0.92034827e-1 0.31744045e-1 -0.23284751 0.14081233 -38.47632 -11.11
16.91 0.67418209 0.10485085 0.91702698e-1 0.31934258e-1 -0.23411521 0.1367851 -38.48746 -11.25
16.92 0.67410217 0.11098381 0.91521071e-1 0.32949613e-1 -0.23437675 0.14393342 -38.49111 -11.64
16.93 0.675538 0.10415494 0.92433379e-1 0.32007927e-1 -0.23202862 0.13616287 -38.48351 -11.04
16.94 0.67378873 0.10924121 0.9208246e-1 0.32246819e-1 -0.23412881 0.14148803 -38.47216 -11.34
16.95 0.67553656 0.10492178 0.92269987e-1 0.32728897e-1 -0.23219345 0.13765067 -38.46831 -10.99
16.96 0.67466097 0.11023407 0.91985418e-1 0.32899327e-1 -0.23335362 0.1431334 -38.47195 -11.47
16.97 0.67589389 0.10776938 0.91708478e-1 0.32800277e-1 -0.23239763 0.14056966 -38.49434 -11.33
16.98 0.67565537 0.10243639 0.91672811e-1 0.31637085e-1 -0.23267182 0.13407348 -38.48299 -11.08
16.99 0.6737567 0.10766913 0.09282630 0.32035165e-1 -0.233417 0.1397043 -38.47914 -11.09
17 0.67328837 0.10792759 0.91985838e-1 0.03214090 -0.23472579 0.1400685 -38.46405 -11.24
17.01 0.67586129 0.10639656 0.91877623e-1 0.32951236e-1 -0.23226109 0.13934779 -38.50142 -11.28
17.02 0.67395248 0.10535504 0.91662568e-1 0.31794769e-1 -0.23438495 0.13714981 -38.48258 -11.21
17.03 0.67477617 0.11022724 0.91878242e-1 0.32824825e-1 -0.23334558 0.14305207 -38.49747 -11.47
17.04 0.67455968 0.10548299 0.91566882e-1 0.32821756e-1 -0.23387344 0.13830475 -38.48612 -11.38
17.05 0.67394858 0.10279564 0.91814549e-1 0.03173980 -0.23423687 0.13453545 -38.48602 -11.19
17.06 0.67694326 0.10985495 0.92428858e-1 0.33039733e-1 -0.23062788 0.14289469 -38.5084 -11.76
17.07 0.67590735 0.10830638 0.91912898e-1 0.32602235e-1 -0.23217976 0.14090862 -38.5083 -11.3
17.08 0.67539319 0.10497626 0.92020592e-1 0.32423619e-1 -0.23258622 0.13739988 -38.49695 -11.39
17.09 0.6761772 0.10483441 0.91816768e-1 0.32243754e-1 -0.23200603 0.13707816 -38.5081 -11.19
17.1 0.67627692 0.10485662 0.92982982e-1 0.3248932e-1 -0.2307401 0.13734594 -38.493 -11.63
17.11 0.67495758 0.10538228 0.92918688e-1 0.3215782e-1 -0.23212373 0.1375401 -38.50414 -11.89
17.12 0.67669243 0.10324842 0.92748221e-1 0.33153893e-1 -0.23055934 0.13640231 -38.50404 -11.53
17.13 0.67635967 0.10383739 0.92196484e-1 0.32304815e-1 -0.23144385 0.1361422 -38.52268 -11.51
17.14 0.67762102 0.10130334 0.91804982e-1 0.32780585e-1 -0.230574 0.13408392 -38.51883 -11.28
17.15 0.67543989 0.1110102 0.91403484e-1 0.3278119e-1 -0.23315662 0.14379139 -38.49249 -12.33
17.16 0.67527412 0.10552585 0.09222480 0.32477479e-1 -0.23250108 0.13800333 -38.48863 -11.53
17.17 0.67716003 0.10539008 0.09247500 0.32910684e-1 -0.23036497 0.13830076 -38.51852 -11.81
17.18 0.67608663 0.10915855 0.91596517e-1 0.32490012e-1 -0.23231686 0.14164857 -38.51092 -11.96
17.19 0.6769101 0.10302868 0.92956959e-1 0.31391881e-1 -0.23013294 0.13442056 -38.52206 -11.73
17.2 0.67633116 0.10480574 0.92122815e-1 0.32640496e-1 -0.23154603 0.13744624 -38.51446 -11.58
17.21 0.67725818 0.1071742 0.91799397e-1 0.33539316e-1 -0.23094242 0.14071352 -38.5256 -12.22
17.22 0.67739748 0.10540399 0.91817061e-1 0.32496093e-1 -0.23078546 0.13790008 -38.52925 -11.71
17.23 0.67658516 0.10412156 0.92228986e-1 0.31307522e-1 -0.23118585 0.13542908 -38.52914 -11.84
17.24 0.6768778 0.1014912 0.92550286e-1 0.031669 -0.23057191 0.1331602 -38.50655 -11.44
17.25 0.67630292 0.10166466 0.9168302e-1 0.30961667e-1 -0.23201406 0.13262632 -38.5102 -11.43
17.26 0.67820725 0.10360159 0.93059425e-1 0.03187950 -0.22873332 0.1354811 -38.51384 -11.88
17.27 0.67666887 0.10815738 0.92804522e-1 0.33375095e-1 -0.2305266 0.14153247 -38.52498 -12.12
17.28 0.67641824 0.11728197 0.92029126e-1 0.3327775e-1 -0.23155264 0.15055972 -38.52488 -12.59
17.29 0.67777588 0.10805685 0.92623581e-1 0.3287252e-1 -0.22960054 0.14092937 -38.52478 -11.92
17.3 0.678413 0.11170946 0.93163768e-1 0.0337616 -0.22842324 0.14547106 -38.53967 -12.76
17.31 0.67852931 0.11279462 0.92378015e-1 0.34538725e-1 -0.22909267 0.14733335 -38.54331 -12.83
17.32 0.67855363 0.10767286 0.92971686e-1 0.32394362e-1 -0.22847468 0.14006723 -38.53946 -12.27
17.33 0.67681354 0.10788065 0.9237272e-1 0.32819799e-1 -0.23081374 0.14070045 -38.52062 -12.27
17.34 0.67813608 0.11021141 0.92225626e-1 0.33603845e-1 -0.22963829 0.14381525 -38.543 -12.62
17.35 0.67955186 0.11269001 0.92829047e-1 0.33054937e-1 -0.22761909 0.14574494 -38.55414 -12.56
17.36 0.67768086 0.10474833 0.9278224e-1 0.33312228e-1 -0.2295369 0.13806056 -38.55029 -12.03
17.37 0.67846649 0.10724752 0.92440599e-1 0.33007543e-1 -0.22909291 0.14025506 -38.53145 -12.38
17.38 0.67878547 0.10677618 0.93191385e-1 0.31888372e-1 -0.22802314 0.13866455 -38.54634 -12.15
17.39 0.67799541 0.10832929 0.92424312e-1 0.32547738e-1 -0.22958027 0.14087703 -38.53874 -12.84
17.4 0.67806832 0.11416851 0.92447049e-1 0.32737217e-1 -0.22948463 0.14690573 -38.54238 -13.33
17.41 0.67898811 0.10587872 0.92333167e-1 0.32805746e-1 -0.22867872 0.13868446 -38.54978 -12.6
17.42 0.67938576 0.11256294 0.92292366e-1 0.34525063e-1 -0.22832188 0.14708801 -38.54967 -12.95
17.43 0.67748692 0.10570474 0.92646272e-1 0.32426111e-1 -0.22986681 0.13813085 -38.53833 -12.51
17.44 0.67873805 0.10537265 0.91968296e-1 0.33074364e-1 -0.22929365 0.13844701 -38.55322 -12.25
17.45 0.67990477 0.10108167 0.92702829e-1 0.33155915e-1 -0.2273924 0.13423758 -38.54562 -12.5
17.46 0.67828862 0.10935435 0.09246400 0.32434796e-1 -0.22924738 0.14178914 -38.54926 -12.73
17.47 0.67894126 0.11325784 0.92988036e-1 0.32218171e-1 -0.2280707 0.14547601 -38.54916 -12.82
17.48 0.67841185 0.10426167 0.92617697e-1 0.32379824e-1 -0.22897045 0.13664149 -38.54906 -12.53
17.49 0.6790444 0.10348772 0.9265805e-1 0.32902964e-1 -0.22829755 0.13639068 -38.5602 -12.98
17.5 0.67836991 0.1090179 0.91535622e-1 0.3413275e-1 -0.23009447 0.14315065 -38.54135 -12.9
17.51 0.67838119 0.10683341 0.92190483e-1 0.32954523e-1 -0.22942833 0.13978793 -38.5525 -13.1
17.52 0.67865596 0.11395333 0.92022523e-1 0.34277727e-1 -0.22932152 0.14823106 -38.55239 -13.44
17.53 0.67911749 0.11293894 0.91987562e-1 0.03351710 -0.22889494 0.14645605 -38.57103 -13.46
17.54 0.67891267 0.11306924 0.09184370 0.33664563e-1 -0.22924363 0.1467338 -38.55219 -13.39
17.55 0.67839529 0.10885877 0.91417526e-1 0.33237125e-1 -0.23018719 0.14209589 -38.55208 -13.15
17.56 0.67858556 0.10621026 0.92127045e-1 0.33131455e-1 -0.2292874 0.13934171 -38.55198 -12.76
17.57 0.67886792 0.10832119 0.91844943e-1 0.32794854e-1 -0.22928714 0.14111604 -38.55563 -12.7
17.58 0.67998074 0.11359265 0.09242360 0.33803947e-1 -0.22759565 0.1473966 -38.56677 -13.5
17.59 0.67963524 0.11045982 0.92101998e-1 0.33449587e-1 -0.22826276 0.14390941 -38.55917 -12.85
17.6 0.67945353 0.11070717 0.92603317e-1 0.33558498e-1 -0.22794315 0.14426566 -38.57406 -13.3
17.61 0.67980009 0.11021853 0.92663135e-1 0.33141718e-1 -0.22753677 0.14336024 -38.57021 -13.2
17.62 0.67957937 0.10925992 0.92452541e-1 0.32975425e-1 -0.22796809 0.14223535 -38.56636 -13.32
17.63 0.67925624 0.12144169 0.09190750 0.34344525e-1 -0.22883626 0.15578621 -38.57 -13.84
17.64 0.68026253 0.1071361 0.92421153e-1 0.33437747e-1 -0.22731632 0.14057384 -38.5549 -12.9
17.65 0.68044618 0.10836865 0.92978166e-1 0.32505847e-1 -0.22657565 0.14087449 -38.58104 -13.34
17.66 0.68068722 0.11460403 0.92788266e-1 0.3329611e-1 -0.22652452 0.14790014 -38.57719 -13.36
17.67 0.67958265 0.11253555 0.91287439e-1 0.37663251e-1 -0.22912991 0.1501988 -38.59957 -15.43
17.68 0.67929782 0.11345978 0.92551631e-1 0.33576321e-1 -0.22815055 0.1470361 -38.56574 -13.71
17.69 0.68162956 0.11458116 0.09326110 0.33870551e-1 -0.22510934 0.14845171 -38.58812 -13.79
17.7 0.68057653 0.10946593 0.91771817e-1 0.34586189e-1 -0.22765166 0.14405212 -38.58802 -13.66
17.71 0.67956467 0.10892016 0.92487189e-1 0.32624322e-1 -0.22794814 0.14154449 -38.56543 -13.44
17.72 0.67970059 0.11279 0.9220574e-1 0.33287032e-1 -0.22809367 0.14607704 -38.56907 -13.59
17.73 0.68029931 0.10750234 0.09225870 0.33015235e-1 -0.22744198 0.14051758 -38.58021 -13.55
17.74 0.67980121 0.11502734 0.92155362e-1 0.33797044e-1 -0.22804342 0.14882438 -38.58011 -13.93
17.75 0.68182051 0.11276354 0.09336560 0.34333355e-1 -0.22481388 0.14709689 -38.5875 -13.84
17.76 0.68108527 0.1175012 0.92936277e-1 0.34507311e-1 -0.22597846 0.15200851 -38.59865 -14.37
17.77 0.68174042 0.11268925 0.09265810 0.34275274e-1 -0.22560148 0.14696452 -38.59854 -13.79
17.78 0.68183498 0.10901234 0.92625821e-1 0.33621532e-1 -0.2255392 0.14263387 -38.5872 -13.89
17.79 0.68000651 0.11381973 0.92413035e-1 0.32834123e-1 -0.22758046 0.14665385 -38.5796 -13.6
17.8 0.68111865 0.11119611 0.92480944e-1 0.34871874e-1 -0.2264004 0.14606799 -38.60948 -14.31
17.81 0.67987552 0.10970449 0.92589157e-1 0.33846177e-1 -0.22753532 0.14355067 -38.59438 -14.13
17.82 0.68164223 0.11490625 0.92333956e-1 0.03525890 -0.22602381 0.15016516 -38.59803 -14.67
17.83 0.68119579 0.11171206 0.92528265e-1 0.34135479e-1 -0.22627595 0.14584753 -38.60167 -14.36
17.84 0.68234508 0.11379735 0.93262356e-1 0.33742092e-1 -0.22439256 0.14753944 -38.61656 -14.22
17.85 0.68154225 0.11120975 0.09247240 0.34041546e-1 -0.22598535 0.1452513 -38.60147 -14.14
17.86 0.68164372 0.11009302 0.92716348e-1 0.33745991e-1 -0.22563994 0.14383901 -38.60511 -13.95
17.87 0.68094633 0.10495884 0.09309070 0.33588147e-1 -0.22596297 0.13854698 -38.59751 -13.87
17.88 0.6819186 0.11108204 0.92776851e-1 0.33328574e-1 -0.22530455 0.14441061 -38.59741 -14.05
17.89 0.68244975 0.12226039 0.92275953e-1 0.35292132e-1 -0.2252743 0.15755252 -38.62729 -15.09
17.9 0.68233714 0.11155771 0.92728112e-1 0.03420920 -0.22493474 0.14576692 -38.60845 -14.31
17.91 0.68232635 0.11574168 0.92807068e-1 0.03286470 -0.22486658 0.14860638 -38.60085 -14.34
17.92 0.68142358 0.11128751 0.92685474e-1 0.33954758e-1 -0.22589094 0.14524227 -38.60449 -14.53
17.93 0.68013771 0.11326781 0.09216990 0.34369268e-1 -0.22769239 0.14763707 -38.60439 -14.98
17.94 0.68188642 0.11156411 0.92476064e-1 0.32783825e-1 -0.22563751 0.14434793 -38.61553 -14.21
17.95 0.68254614 0.11178009 0.91996776e-1 0.33738885e-1 -0.22545708 0.14551897 -38.59669 -14.48
17.96 0.68240152 0.11528008 0.92380995e-1 0.34411255e-1 -0.22521748 0.14969134 -38.61533 -15.17
17.97 0.68243429 0.11079301 0.93270948e-1 0.33212291e-1 -0.22429476 0.1440053 -38.61522 -14.06
17.98 0.68248378 0.1106687 0.93064966e-1 0.32773348e-1 -0.22445125 0.14344205 -38.62637 -14.47
17.99 0.68276411 0.11399422 0.92970284e-1 0.35149087e-1 -0.2242656 0.1491433 -38.62626 -15.23
18 0.6823018 0.11779769 0.91914912e-1 0.34566854e-1 -0.22578329 0.15236454 -38.61491 -15.08
18.01 0.6815292 0.11472673 0.92418925e-1 0.34186798e-1 -0.22605188 0.14891353 -38.61856 -14.7
18.02 0.6817685 0.10902287 0.93063386e-1 0.3341317e-1 -0.22516811 0.14243604 -38.61846 -14.44
18.03 0.68288328 0.11078946 0.92836512e-1 0.33789727e-1 -0.22428021 0.14457918 -38.61835 -14.63
18.04 0.68349428 0.11745068 0.92549618e-1 0.33831723e-1 -0.2239561 0.1512824 -38.63324 -15.1
18.05 0.68261804 0.11134775 0.92232232e-1 0.33588018e-1 -0.22514973 0.14493577 -38.6219 -14.75
18.06 0.68351352 0.11796389 0.0922549 0.34989085e-1 -0.22423158 0.15295297 -38.64803 -15.13
18.07 0.68305866 0.11101077 0.9250163e-1 0.33466863e-1 -0.22443971 0.14447764 -38.63668 -14.65
18.08 0.68364279 0.11622267 0.91899661e-1 0.36144666e-1 -0.22445755 0.15236734 -38.63283 -15.56
18.09 0.68348822 0.11189809 0.93309593e-1 0.33611918e-1 -0.22320219 0.14551 -38.64022 -14.74
18.1 0.68438129 0.94492429e-1 0.93697439e-1 0.30371841e-1 -0.22192127 0.12486427 -38.64012 -13.58
18.11 0.68431984 0.11384701 0.92835084e-1 0.3526474e-1 -0.22284508 0.14911175 -38.64377 -15.32
18.12 0.68322672 0.11699692 0.09272130 0.33857796e-1 -0.22405198 0.15085472 -38.63617 -15.32
18.13 0.68561232 0.11493446 0.92644465e-1 0.35284875e-1 -0.22174321 0.15021934 -38.65481 -15.39
18.14 0.68482669 0.10559526 0.93216642e-1 0.33743953e-1 -0.22195667 0.13933921 -38.64721 -14.53
18.15 0.68308728 0.1140179 0.92271687e-1 0.34095722e-1 -0.22464103 0.14811363 -38.62836 -15.03
18.16 0.68359227 0.12163772 0.92809933e-1 0.35570651e-1 -0.2235978 0.15720837 -38.63201 -15.73
18.17 0.68370574 0.11159349 0.92960198e-1 0.34811882e-1 -0.22333407 0.14640537 -38.65065 -15.57
18.18 0.68419076 0.11697141 0.09222580 0.3446347e-1 -0.22358344 0.15143488 -38.65429 -15.59
18.19 0.68485507 0.11294648 0.92693535e-1 0.35396219e-1 -0.2224514 0.1483427 -38.65794 -15.68
18.2 0.68270457 0.11319377 0.92442752e-1 0.34489389e-1 -0.22485268 0.14768316 -38.63909 -15.57
18.21 0.68352585 0.11404201 0.92770589e-1 0.33472647e-1 -0.22370356 0.14751466 -38.63899 -15.07
18.22 0.68516289 0.11543266 0.92624799e-1 0.36168782e-1 -0.22221231 0.15160144 -38.65763 -16.01
18.23 0.68324945 0.12100942 0.92169663e-1 0.35805788e-1 -0.22458089 0.15681521 -38.65378 -16.31
18.24 0.68477595 0.11718392 0.92345722e-1 0.03605980 -0.22287833 0.15324373 -38.67991 -16.21
18.25 0.68446392 0.11971774 0.92215185e-1 0.34974023e-1 -0.2233209 0.15469176 -38.64982 -16.04
18.26 0.68424769 0.11419717 0.9278258e-1 0.35041111e-1 -0.22296973 0.14923828 -38.65721 -15.63
18.27 0.68534935 0.11548012 0.93066862e-1 0.33781622e-1 -0.22158379 0.14926174 -38.66461 -15.32
18.28 0.68407026 0.11665824 0.09310940 0.35145976e-1 -0.22282033 0.15180421 -38.66076 -15.95
18.29 0.6848696 0.11961768 0.9169017e-1 0.36673452e-1 -0.22344023 0.15629113 -38.66065 -16.54
18.3 0.68528352 0.11114881 0.92904224e-1 0.34716986e-1 -0.22181225 0.14586579 -38.65305 -15.7
18.31 0.68601456 0.10944905 0.93261874e-1 0.34739376e-1 -0.22072357 0.14418843 -38.6642 -15.29
18.32 0.68471759 0.12063686 0.92363612e-1 0.36830659e-1 -0.2229188 0.15746752 -38.6566 -16.3
18.33 0.68391433 0.1098839 0.93193168e-1 0.33809061e-1 -0.2228925 0.14369296 -38.66024 -15.55
18.34 0.68490435 0.11544287 0.92576823e-1 0.34373845e-1 -0.22251883 0.14981672 -38.66763 -16.17
18.35 0.68551256 0.11708758 0.92585427e-1 0.35558757e-1 -0.22190201 0.15264634 -38.66378 -16.19
18.36 0.68620045 0.12079626 0.93589753e-1 0.35701024e-1 -0.2202098 0.15649728 -38.68992 -16.59
18.37 0.68567532 0.11962051 0.09269940 0.3489882e-1 -0.22162528 0.15451933 -38.67857 -16.29
18.38 0.68566184 0.11695182 0.91931639e-1 0.35713321e-1 -0.22240652 0.15266514 -38.67847 -16.18
18.39 0.68587594 0.11916791 0.09334090 0.03586760 -0.22078316 0.15503552 -38.67836 -16.07
18.4 0.68446026 0.11664357 0.91795425e-1 0.36177688e-1 -0.22374432 0.15282126 -38.65952 -16.35
18.41 0.68720171 0.11332718 0.93114785e-1 0.03488830 -0.21968351 0.14821549 -38.68565 -15.91
18.42 0.68645805 0.11251426 0.92637927e-1 0.35541819e-1 -0.22090403 0.14805608 -38.67431 -16.1
18.43 0.68575158 0.11853143 0.92424987e-1 0.35737987e-1 -0.22182343 0.15426942 -38.6817 -16.38
18.44 0.687027 0.11035808 0.09327120 0.33340839e-1 -0.21970179 0.14369892 -38.68535 -15.65
18.45 0.6868606 0.11659521 0.92819348e-1 0.35667189e-1 -0.22032005 0.1522624 -38.68899 -16.54
18.46 0.68766538 0.1123766 0.09325730 0.03499740 -0.21907731 0.147374 -38.68514 -16.29
18.47 0.68509027 0.11569977 0.92655724e-1 0.3573429e-1 -0.222254 0.15143406 -38.68129 -16.48
18.48 0.68699246 0.11462301 0.93265688e-1 0.36063061e-1 -0.21974185 0.15068607 -38.67744 -16.35
18.49 0.68605912 0.12270138 0.92462255e-1 0.35641139e-1 -0.22147862 0.15834252 -38.67733 -16.88
18.5 0.68691803 0.11581202 0.92494081e-1 0.35320055e-1 -0.22058789 0.15113208 -38.69222 -16.74
18.51 0.68681349 0.11912247 0.92467214e-1 0.35865669e-1 -0.22071929 0.15498814 -38.68837 -16.48
18.52 0.68733603 0.11528058 0.92258164e-1 0.34861455e-1 -0.22040581 0.15014204 -38.69202 -16.62
18.53 0.6861203 0.12706178 0.92130588e-1 0.37410352e-1 -0.22174911 0.16447213 -38.69566 -17.65
18.54 0.6870297 0.11243067 0.0935136 0.03492610 -0.2194567 0.14735677 -38.69181 -16.51
18.55 0.687104 0.11383319 0.09365040 0.34308255e-1 -0.21924559 0.14814144 -38.69546 -16.21
18.56 0.68782848 0.11449147 0.9344979e-1 0.35218569e-1 -0.21872173 0.14971004 -38.69535 -16.45
18.57 0.68773252 0.11924532 0.93463139e-1 0.3627073e-1 -0.21880434 0.15551605 -38.69525 -16.79
18.58 0.687725 0.1183575 0.93211857e-1 0.35240418e-1 -0.21906314 0.15359792 -38.70639 -16.75
18.59 0.68704815 0.11913435 0.9262693e-1 0.35927618e-1 -0.22032492 0.15506197 -38.69879 -16.92
18.6 0.68873279 0.11938018 0.93119574e-1 0.36793468e-1 -0.21814763 0.15617365 -38.71743 -17.1
18.61 0.68703435 0.11842072 0.92853523e-1 0.34975347e-1 -0.22011213 0.15339607 -38.69859 -16.99
18.62 0.68865191 0.11746851 0.93156493e-1 0.35386832e-1 -0.2181916 0.15285534 -38.72097 -17.02
18.63 0.68789151 0.11860875 0.93555691e-1 0.35669327e-1 -0.2185528 0.15427808 -38.69838 -16.82
18.64 0.68738808 0.12095804 0.93755936e-1 0.35016611e-1 -0.21885598 0.15597465 -38.70203 -17.17
18.65 0.68785252 0.11711137 0.93415811e-1 0.35187145e-1 -0.21873167 0.15229851 -38.70567 -16.69
18.66 0.68690935 0.11998508 0.92751271e-1 0.36199512e-1 -0.22033938 0.15618459 -38.69058 -17.34
18.67 0.68734986 0.11937515 0.92974626e-1 0.36099823e-1 -0.21967552 0.15547497 -38.70921 -17.26
18.68 0.68702284 0.11735024 0.92766445e-1 0.34720866e-1 -0.22021072 0.1520711 -38.70536 -17.21
18.69 0.68797333 0.11987239 0.93534287e-1 0.35605084e-1 -0.21849238 0.15547747 -38.724 -17.1
18.7 0.68772367 0.11843836 0.93776672e-1 0.33835652e-1 -0.21849966 0.15227401 -38.70516 -16.87
18.71 0.68871581 0.11866597 0.09355880 0.35296956e-1 -0.21772539 0.15396293 -38.72005 -17.55
18.72 0.68872453 0.11681923 0.9393634e-1 0.35027955e-1 -0.21733913 0.15184718 -38.72369 -17.43
18.73 0.68944527 0.11573194 0.09366750 0.35375319e-1 -0.21688723 0.15110726 -38.71984 -17.13
18.74 0.68835716 0.12259763 0.92776627e-1 0.36134793e-1 -0.21886622 0.15873242 -38.71224 -17.76
18.75 0.68934248 0.11636391 0.93744871e-1 0.36022834e-1 -0.21691265 0.15238674 -38.73088 -17.53
18.76 0.68903474 0.11691405 0.09323040 0.35191648e-1 -0.21773486 0.15210569 -38.71953 -17.34
18.77 0.68778764 0.11925347 0.09308190 0.35098478e-1 -0.21913046 0.15435195 -38.71193 -17.2
18.78 0.68956119 0.11881227 0.93310935e-1 0.35706644e-1 -0.21712788 0.15451892 -38.73057 -17.56
18.79 0.6888297 0.11999824 0.92936968e-1 0.35600737e-1 -0.21823333 0.15559897 -38.71922 -17.69
18.8 0.6889394 0.12058768 0.9291262e-1 0.35424148e-1 -0.21814798 0.15601183 -38.72661 -17.67
18.81 0.68938305 0.11820829 0.92323122e-1 0.03670250 -0.21829383 0.1549108 -38.7415 -17.93
18.82 0.68964882 0.1160556 0.9352232e-1 0.34780639e-1 -0.21682886 0.15083624 -38.73391 -17.27
18.83 0.68861529 0.12181019 0.92407116e-1 0.36139553e-1 -0.21897759 0.15794975 -38.7413 -18.04
18.84 0.68959872 0.11705342 0.93449271e-1 0.34976435e-1 -0.21695201 0.15202986 -38.7337 -17.55
18.85 0.69019337 0.11640767 0.93123838e-1 0.34743495e-1 -0.21668279 0.15115117 -38.74859 -17.43
18.86 0.68942508 0.11352792 0.09355450 0.36155969e-1 -0.21702042 0.14968389 -38.74099 -17.71
18.87 0.68924688 0.12451339 0.92685671e-1 0.37184258e-1 -0.21806745 0.16169765 -38.73714 -18.35
18.88 0.6898106 0.11640008 0.9312799e-1 0.03582310 -0.2170614 0.15222318 -38.73704 -17.49
18.89 0.68944696 0.12225461 0.92791644e-1 0.36215269e-1 -0.21776139 0.15846988 -38.73693 -17.95
18.9 0.68826201 0.12490263 0.91964344e-1 0.37137337e-1 -0.21977364 0.16203997 -38.73308 -18.21
18.91 0.69013893 0.12105138 0.92917476e-1 0.36601167e-1 -0.21694359 0.15765255 -38.74047 -18.21
18.92 0.69086849 0.12096778 0.93078515e-1 0.36308513e-1 -0.21605299 0.15727629 -38.74412 -18.04
18.93 0.68998508 0.1214917 0.09322840 0.36160917e-1 -0.21678651 0.15765262 -38.73652 -18.34
18.94 0.68977313 0.1245876 0.09271160 0.37119543e-1 -0.21751526 0.16170714 -38.74391 -18.67
18.95 0.69065668 0.12158176 0.92657074e-1 0.36088229e-1 -0.21668624 0.15766999 -38.75505 -18.46
18.96 0.6909936 0.11451849 0.94125465e-1 0.3489279e-1 -0.21488093 0.14941128 -38.7662 -17.66
18.97 0.69039816 0.1249703 0.92846474e-1 0.36311382e-1 -0.21675536 0.16128169 -38.73986 -18.28
18.98 0.69050099 0.1120971 0.93701989e-1 0.35407031e-1 -0.21579702 0.14750413 -38.75849 -17.69
18.99 0.68997231 0.12139114 0.93602074e-1 0.03518270 -0.21642562 0.15657384 -38.75464 -18.29
19 0.69049443 0.11901437 0.92880072e-1 0.35988512e-1 -0.2166255 0.15500288 -38.75829 -18.49
19.01 0.68995179 0.12445026 0.92930353e-1 0.36568773e-1 -0.21711785 0.16101904 -38.75069 -18.78
19.02 0.68991352 0.11572162 0.92221659e-1 0.34718963e-1 -0.21786482 0.15044059 -38.75433 -17.93
19.03 0.69034826 0.11389043 0.93960565e-1 0.35579722e-1 -0.21569118 0.14947015 -38.76173 -17.77
19.04 0.69020698 0.11713539 0.93091635e-1 0.35194966e-1 -0.21670139 0.15233036 -38.74288 -18.11
19.05 0.69137854 0.12012099 0.93627522e-1 0.35846525e-1 -0.21499394 0.15596752 -38.76902 -18.26
19.06 0.69207596 0.12406601 0.93840129e-1 0.36737762e-1 -0.21408391 0.16080378 -38.77266 -19.07
19.07 0.69134169 0.12082983 0.93489192e-1 0.36205764e-1 -0.21516912 0.1570356 -38.77256 -18.42
19.08 0.69071412 0.12367295 0.93832935e-1 0.35793789e-1 -0.21545295 0.15946674 -38.77246 -18.54
19.09 0.69066877 0.11935427 0.09351250 0.37213145e-1 -0.21581872 0.15656742 -38.77985 -18.95
19.1 0.6908316 0.11566359 0.9355324e-1 0.35556228e-1 -0.21561516 0.15121981 -38.76101 -18.26
19.11 0.69065105 0.12737885 0.92311454e-1 0.03787850 -0.2170375 0.16525736 -38.7684 -19.38
19.12 0.68990252 0.11681469 0.93163097e-1 0.35370736e-1 -0.21693439 0.15218543 -38.7683 -18.08
19.13 0.6908446 0.12200389 0.93300417e-1 0.03609520 -0.21585498 0.1580991 -38.77194 -18.83
19.14 0.6918307 0.11776211 0.93618449e-1 0.03574940 -0.21455085 0.15351152 -38.78308 -18.51
19.15 0.69179592 0.11959547 0.94070648e-1 0.35040639e-1 -0.21413343 0.15463611 -38.77923 -18.33
19.16 0.69149269 0.11841264 0.92438183e-1 0.36412369e-1 -0.21606913 0.15482501 -38.77163 -18.61
19.17 0.69229478 0.11819545 0.93746457e-1 0.36380679e-1 -0.21395876 0.15457613 -38.77903 -18.62
19.18 0.69082534 0.12182379 0.93484914e-1 0.36692815e-1 -0.21568975 0.1585166 -38.76393 -18.94
